Clave de la entidad federativa,Entidad federativa,Clave del municipio,Municipio,Social.lag.index.2005,Level.Social.Lag.2005,Poverty.Pct.2010,Extreme.Poverty.Pct.2010,Moderate.Poverty.Pct.2010,Vulnerables.SocialCare.Pct.2010,Educ.Lag.Pct.2010,Lack.Access.To.HealthServices.Pct.2010
21,Puebla,21142,San Salvador el Seco,0.33086,Medium,75.56,20.56,55,18.48,34.61,59.63
21,Puebla,21143,San Salvador el Verde,-0.42724,Low,72.18,10.74,61.44,18.43,16.86,38.27
21,Puebla,21144,San Salvador Huixcolotla,0.22235,Medium,80.72,19.58,61.13,18.25,30.6,49.69
21,Puebla,21145,San SebastiÌÁn Tlacotepec,2.00662,Very High,93.8,61.18,32.63,5.1,43.47,36.99
21,Puebla,21146,Santa Catarina Tlaltempan,0.42111,Medium,74.56,26.64,47.92,18.81,50.72,60.96
21,Puebla,21147,Santa InÌ©s Ahuatempan,0.60043,High,85.64,37.53,48.11,11.34,39.37,52.04
21,Puebla,21148,Santa Isabel Cholula,0.53554,Medium,60.72,16.52,44.2,38.57,35.82,43.91
21,Puebla,21149,Santiago MiahuatlÌÁn,0.22784,Medium,63.71,13.82,49.89,25.65,31.95,38.38
21,Puebla,21150,HuehuetlÌÁn el Grande,0.82888,High,82.37,40.31,42.06,16.05,42.93,66.21
21,Puebla,21151,Santo TomÌÁs Hueyotlipan,-0.27896,Low,80.91,24.42,56.49,14.45,23.71,77.18
21,Puebla,21152,Soltepec,0.19997,Medium,82.02,27.78,54.24,13.81,35.84,43.54
21,Puebla,21153,Tecali de Herrera,-0.35006,Low,65.22,11.6,53.61,28.79,20.96,36.34
21,Puebla,21154,Tecamachalco,-0.24291,Low,68.15,13.96,54.19,22.44,24.98,42.12
21,Puebla,21155,TecomatlÌÁn,0.0442,Medium,70.26,21.18,49.09,22.53,33.2,43.2
21,Puebla,21156,TehuacÌÁn,-0.63938,Low,57.89,9.52,48.37,21.34,25.76,39.93
21,Puebla,21157,Tehuitzingo,0.1462,Medium,76.06,27.71,48.35,22.81,34.38,46.96
21,Puebla,21158,Tenampulco,0.64018,High,81.74,40.51,41.23,15.12,32.92,65.74
21,Puebla,21159,TeopantlÌÁn,0.93825,High,86.04,40.74,45.3,13.55,53.71,76.41
21,Puebla,21160,Teotlalco,-0.05962,Low,72.03,21.24,50.79,25.26,33.88,38.34
21,Puebla,21161,Tepanco de LÌ_pez,0.04064,Medium,70.35,17.55,52.8,23.68,34.3,39.42
21,Puebla,21162,Tepango de RodrÌ_guez,1.04376,High,93.91,53.16,40.75,5.18,43.17,29.26
21,Puebla,21163,Tepatlaxco de Hidalgo,0.23845,Medium,78.77,21.04,57.73,19.23,36.09,39.75
21,Puebla,21164,Tepeaca,-0.22015,Low,69.72,18,51.72,20.38,28.48,53.75
21,Puebla,21165,Tepemaxalco,0.82085,High,91.42,54.2,37.22,8.58,43.32,38.27
21,Puebla,21166,Tepeojuma,-0.22787,Low,69.59,19.83,49.76,22.39,37.96,43.39
21,Puebla,21167,Tepetzintla,1.57918,High,87.2,46.85,40.36,12.03,48.03,27.02
21,Puebla,21168,Tepexco,0.91327,High,82.31,36.63,45.68,16.16,40.66,25.95
21,Puebla,21169,Tepexi de RodrÌ_guez,0.18042,Medium,70.53,20.13,50.39,18.17,30.07,27.1
21,Puebla,21170,Tepeyahualco,0.3524,Medium,80.95,24.71,56.24,16.53,31.17,29.92
21,Puebla,21171,Tepeyahualco de CuauhtÌ©moc,-0.52743,Low,78.41,12.4,66.01,16.74,22.84,43.81
21,Puebla,21172,Tetela de Ocampo,0.6289,High,76.39,20.61,55.78,20.08,33.93,35.07
21,Puebla,21173,Teteles de Ìvila Castillo,-0.74493,Very Low,57.7,14.23,43.47,18.69,19.07,29.39
21,Puebla,21174,TeziutlÌÁn,-0.75433,Very Low,49.72,8.57,41.14,25.46,20.5,35.19
21,Puebla,21175,Tianguismanalco,0.28616,Medium,76.25,22.68,53.57,20.31,34.11,51.01
21,Puebla,21176,Tilapa,-0.51844,Low,60.29,12.01,48.28,24.64,31.1,33.64
21,Puebla,21177,Tlacotepec de Benito JuÌÁrez,0.66103,High,76.15,22.27,53.88,21.27,35.23,39.06
21,Puebla,21178,Tlacuilotepec,0.98642,High,86.58,43.78,42.8,12.55,33.91,62.91
21,Puebla,21179,Tlachichuca,0.26568,Medium,79.95,21.74,58.21,16.7,32.82,39.08
21,Puebla,21180,Tlahuapan,-0.07218,Low,78,17.61,60.39,15.18,22.59,38.17
21,Puebla,21181,Tlaltenango,-0.21145,Low,75.36,21.34,54.02,12.91,25.74,44.75
21,Puebla,21182,Tlanepantla,-0.00912,Medium,85.29,24.25,61.04,13.62,28.44,41.69
21,Puebla,21183,Tlaola,1.25833,High,84.47,35.7,48.76,14.75,40.44,51.76
21,Puebla,21184,Tlapacoya,0.92967,High,87.46,45.07,42.4,11.41,44.17,45.11
21,Puebla,21185,TlapanalÌÁ,0.08564,Medium,69.98,18.24,51.74,28.57,42.91,55.43
21,Puebla,21186,Tlatlauquitepec,-0.04473,Medium,70.84,19.48,51.36,21.16,26.02,37.51
21,Puebla,21187,Tlaxco,0.76933,High,88.35,40.25,48.11,10.68,44.85,38.8
21,Puebla,21188,Tochimilco,0.71167,High,84.8,33.23,51.57,12.53,33.07,46.33
21,Puebla,21189,Tochtepec,-0.00721,Medium,74.22,19.82,54.4,21.05,28.91,45.68
21,Puebla,21190,Totoltepec de Guerrero,0.143,Medium,84.34,41.1,43.23,12.43,28.18,88.06
21,Puebla,21191,Tulcingo,0.19074,Medium,74.08,27.31,46.77,24.81,46.96,49.38
21,Puebla,21192,Tuzamapan de Galeana,0.33674,Medium,72.09,20.19,51.9,19.77,32.46,25.35
21,Puebla,21193,Tzicatlacoyan,0.75369,High,79.91,27.78,52.13,19.61,34.33,45.91
21,Puebla,21194,Venustiano Carranza,-0.10195,Low,74.14,20.01,54.13,22.77,27.12,37.92
21,Puebla,21195,Vicente Guerrero,1.69576,High,89.29,47.71,41.58,10.69,49.04,48.39
21,Puebla,21196,XayacatlÌÁn de Bravo,-0.02592,Medium,67.66,30.87,36.79,28.32,34.43,45.49
21,Puebla,21197,Xicotepec,-0.03896,Medium,75.38,22.68,52.7,19.16,28.94,43.23
21,Puebla,21198,XicotlÌÁn,0.69858,High,88.28,44.48,43.8,7.68,36.11,55.36
21,Puebla,21199,Xiutetelco,0.60045,High,81.45,34.56,46.88,16.2,43.17,44.58
21,Puebla,21200,Xochiapulco,0.55688,Medium,80.58,45.2,35.38,14.78,37.26,53.18
21,Puebla,21201,Xochiltepec,0.13659,Medium,75.77,19.77,56,23.47,43.71,44.34
21,Puebla,21202,XochitlÌÁn de Vicente SuÌÁrez,1.14776,High,80.39,27.1,53.29,18.25,39.41,18.56
21,Puebla,21203,XochitlÌÁn Todos Santos,0.54475,Medium,85.46,31.64,53.82,11.53,39.21,40.72
21,Puebla,21204,YaonÌÁhuac,0.1496,Medium,70.31,31.12,39.19,19.42,22.33,79.05
21,Puebla,21205,Yehualtepec,0.2292,Medium,80.77,23.69,57.08,18.34,34.86,61.24
21,Puebla,21206,Zacapala,0.45611,Medium,76.51,28.43,48.08,19.66,46.44,43.64
21,Puebla,21207,Zacapoaxtla,0.33414,Medium,75.92,28.89,47.03,16.39,28.45,51.62
21,Puebla,21208,ZacatlÌÁn,-0.10889,Low,70.11,15.42,54.69,21.78,26.11,39.03
21,Puebla,21209,ZapotitlÌÁn,0.42001,Medium,73.97,25.61,48.36,20.29,29.3,51.3
21,Puebla,21210,ZapotitlÌÁn de MÌ©ndez,0.09992,Medium,78.65,26.82,51.83,16.86,34.02,15.03
21,Puebla,21211,Zaragoza,-0.58727,Low,57.49,8.55,48.94,19.38,16.19,35.04
21,Puebla,21212,Zautla,1.15599,High,74.46,30.33,44.13,19.72,28.77,57.28
21,Puebla,21213,Zihuateutla,0.74323,High,77.23,27.39,49.84,22.13,35.18,41.21
21,Puebla,21214,Zinacatepec,0.08223,Medium,77.48,16.45,61.04,18.72,43.43,28.1
21,Puebla,21215,Zongozotla,0.36726,Medium,91.87,33.95,57.92,5.32,38.05,20.05
21,Puebla,21216,Zoquiapan,0.72998,High,82.98,38.18,44.8,15.56,40.26,26.88
21,Puebla,21217,ZoquitlÌÁn,2.05496,Very High,93.03,61.45,31.58,6.84,50.76,55.56
22,QuerÌ©taro,22001,Amealco de Bonfil,0.59727,Medium,69.24,21.42,47.82,26.57,28.54,15.98
22,QuerÌ©taro,22002,Pinal de Amoles,0.92601,High,83.81,24.82,58.99,14.54,31.88,4.77
22,QuerÌ©taro,22003,Arroyo Seco,-0.26788,Low,73.8,18.01,55.79,24.86,34.92,12.23
22,QuerÌ©taro,22004,Cadereyta de Montes,0.20995,Medium,70.42,18.02,52.4,25.2,26.93,14.13
22,QuerÌ©taro,22005,ColÌ_n,0.03272,Medium,46.62,9.15,37.47,40.41,28.11,25.11
22,QuerÌ©taro,22006,Corregidora,-1.43744,Very Low,15.16,0.64,14.52,44.19,5.45,19.57
22,QuerÌ©taro,22007,Ezequiel Montes,-0.31792,Low,60.05,8.97,51.08,32.99,28.96,26.59
22,QuerÌ©taro,22008,Huimilpan,0.16489,Medium,65.55,8.63,56.91,31.05,34.27,17.79
22,QuerÌ©taro,22009,Jalpan de Serra,-0.14317,Low,66.38,19.45,46.93,25.45,25.85,10.29
22,QuerÌ©taro,22010,Landa de Matamoros,0.1242,Medium,82.45,25.84,56.61,15.68,35.29,8.63
22,QuerÌ©taro,22011,El MarquÌ©s,-0.39733,Low,48.65,8.02,40.64,30.08,27.41,12.58
22,QuerÌ©taro,22012,Pedro Escobedo,-0.57973,Low,45.32,7.19,38.13,30.84,22.39,27.82
22,QuerÌ©taro,22013,PeÌ±amiller,0.39263,Medium,61.29,12.82,48.47,36.2,28.07,7.98
22,QuerÌ©taro,22014,QuerÌ©taro,-1.42802,Very Low,28.29,2.97,25.32,32,15.2,24.94
22,QuerÌ©taro,22015,San JoaquÌ_n,0.59479,Medium,75.27,30.64,44.63,21.84,39.02,16.03
22,QuerÌ©taro,22016,San Juan del RÌ_o,-1.0915,Very Low,41.06,6.37,34.69,32.05,17.63,24.03
22,QuerÌ©taro,22017,Tequisquiapan,-0.57849,Low,50.28,8.67,41.62,34.95,19.4,45.73
22,QuerÌ©taro,22018,TolimÌÁn,0.33509,Medium,66.95,19.66,47.29,26.01,21.09,15.35
23,Quintana Roo,23001,Cozumel,-1.17051,Very Low,30.58,3.37,27.22,35.58,15.32,22.92
23,Quintana Roo,23002,Felipe Carrillo Puerto,0.25587,Medium,65.17,21.6,43.57,26.57,22.76,14.95
23,Quintana Roo,23003,Isla Mujeres,-0.56691,Low,47.14,5.17,41.97,41.27,23.41,13.94
23,Quintana Roo,23004,OthÌ_n P. Blanco,-0.96402,Very Low,43.74,8.06,35.68,28.57,22.3,17.66
23,Quintana Roo,23005,Benito JuÌÁrez,-0.93052,Very Low,26.85,3.65,23.2,38.51,15.77,28.11
23,Quintana Roo,23006,JosÌ© MarÌ_a Morelos,0.35417,Medium,71.89,30.98,40.91,21.03,28.85,12.43
23,Quintana Roo,23007,LÌÁzaro CÌÁrdenas,0.08421,Medium,63.02,15.13,47.89,34.32,25.8,15.69
23,Quintana Roo,23008,Solidaridad,-0.28904,Low,24.79,3.47,21.31,43.78,17.44,27.87
24,San Luis PotosÌ_,24001,Ahualulco,0.25002,Medium,73.62,25.92,47.69,21.55,29.72,27.97
24,San Luis PotosÌ_,24002,Alaquines,0.595,Medium,76.44,24.73,51.71,18.73,35.42,14.79
24,San Luis PotosÌ_,24003,AquismÌ_n,1.47345,High,91.48,65.81,25.67,6.39,38.63,21.26
24,San Luis PotosÌ_,24004,Armadillo de los Infante,0.12828,Medium,74.16,32.18,41.97,21.75,40.37,70.64
24,San Luis PotosÌ_,24005,CÌÁrdenas,-0.77457,Very Low,61.23,15.27,45.96,17.43,24.02,20.6
24,San Luis PotosÌ_,24006,Catorce,0.0558,Medium,59.41,11.98,47.43,28.61,28.61,15.75
24,San Luis PotosÌ_,24007,Cedral,-0.82042,Very Low,56.18,8.21,47.97,21.05,25.73,8.14
24,San Luis PotosÌ_,24008,Cerritos,-0.82364,Very Low,62.12,16.27,45.86,21.3,28.88,33.07
24,San Luis PotosÌ_,24009,Cerro de San Pedro,-0.99472,Very Low,37.04,7.83,29.21,25.95,23.12,36.5
24,San Luis PotosÌ_,24010,Ciudad del MaÌ_z,-0.07917,Low,72.95,16.45,56.5,22.05,32.11,11.61
24,San Luis PotosÌ_,24011,Ciudad FernÌÁndez,-0.59582,Low,67.49,17.23,50.26,19.1,26.99,16.76
24,San Luis PotosÌ_,24012,Tancanhuitz,0.96855,High,76.87,39.78,37.09,17.51,25.45,35.86
24,San Luis PotosÌ_,24013,Ciudad Valles,-1.09287,Very Low,44.12,8.23,35.89,23.43,19.59,24.03
24,San Luis PotosÌ_,24014,CoxcatlÌÁn,0.79284,High,80.76,37.63,43.13,13.86,28.92,24.54
24,San Luis PotosÌ_,24015,Charcas,-0.33626,Low,56.79,13.93,42.86,17.12,25.73,25.3
24,San Luis PotosÌ_,24016,Ebano,-0.59952,Low,64.33,18.52,45.81,20.49,27.15,18.17
24,San Luis PotosÌ_,24017,GuadalcÌÁzar,0.43436,Medium,78.26,33.24,45.02,20.6,40.37,32.9
24,San Luis PotosÌ_,24018,HuehuetlÌÁn,0.84717,High,81.76,48.78,32.98,12.97,28.81,15.77
24,San Luis PotosÌ_,24019,Lagunillas,0.1324,Medium,70.1,19.99,50.11,20.02,43.46,16.84
24,San Luis PotosÌ_,24020,Matehuala,-1.27473,Very Low,47.89,6.74,41.15,19.24,19.58,18.26
24,San Luis PotosÌ_,24021,Mexquitic de Carmona,-0.08997,Low,68.71,18.77,49.94,22.85,28.13,24.51
24,San Luis PotosÌ_,24022,Moctezuma,0.19238,Medium,75.62,23.17,52.45,22.09,36.98,15.24
24,San Luis PotosÌ_,24023,RayÌ_n,-0.13986,Low,71.61,20.79,50.81,22.48,37.55,15.04
24,San Luis PotosÌ_,24024,Rioverde,-0.54466,Low,66.3,16.06,50.24,18.54,26.05,14.72
24,San Luis PotosÌ_,24025,Salinas,-0.36017,Low,70.58,16.81,53.77,21,30.59,19.52
24,San Luis PotosÌ_,24026,San Antonio,1.1778,High,91.23,62.48,28.75,8.25,27.56,51.22
24,San Luis PotosÌ_,24027,San Ciro de Acosta,-0.15327,Low,72.23,18.56,53.67,19.33,34.93,20.17
24,San Luis PotosÌ_,24028,San Luis PotosÌ_,-1.64696,Very Low,28.75,3.03,25.72,23.38,12.78,16.54
24,San Luis PotosÌ_,24029,San MartÌ_n Chalchicuautla,0.50705,Medium,84.5,44.86,39.64,14.06,32.23,20.64
24,San Luis PotosÌ_,24030,San NicolÌÁs Tolentino,-0.02045,Medium,75.36,21.25,54.11,21.66,48.12,27.28
24,San Luis PotosÌ_,24031,Santa Catarina,1.88866,High,85.38,48.81,36.56,14.02,45.85,10.35
24,San Luis PotosÌ_,24032,Santa MarÌ_a del RÌ_o,0.20751,Medium,69.95,20.72,49.23,22.1,30.2,17.31
24,San Luis PotosÌ_,24033,Santo Domingo,-0.15828,Low,64.33,14.49,49.84,29.97,37.26,21.2
24,San Luis PotosÌ_,24034,San Vicente Tancuayalab,0.04277,Medium,72.14,24.44,47.7,20.99,26.34,33.9
24,San Luis PotosÌ_,24035,Soledad de Graciano SÌÁnchez,-1.56064,Very Low,33.35,3.72,29.63,20.56,12.67,16.07
24,San Luis PotosÌ_,24036,Tamasopo,0.23585,Medium,65.98,23.04,42.94,22.74,36.75,24.43
24,San Luis PotosÌ_,24037,Tamazunchale,0.43663,Medium,75.58,31.41,44.16,17.32,24.99,22.76
24,San Luis PotosÌ_,24038,TampacÌÁn,0.53389,Medium,81.66,40.67,40.99,14.32,25.03,9.89
24,San Luis PotosÌ_,24039,TampamolÌ_n Corona,0.62672,High,85.42,51.76,33.66,11.29,26.62,38.56
24,San Luis PotosÌ_,24040,TamuÌ_n,-0.42885,Low,54.24,11.55,42.69,29.95,26.48,14.41
24,San Luis PotosÌ_,24041,TanlajÌÁs,1.01161,High,86.53,55.14,31.39,11.63,30.59,19.38
24,San Luis PotosÌ_,24042,TanquiÌÁn de Escobedo,-0.27125,Low,80.05,28.6,51.45,14.16,29.29,17.48
24,San Luis PotosÌ_,24043,Tierra Nueva,0.28805,Medium,77.41,27.47,49.94,19.29,38.84,32.27
24,San Luis PotosÌ_,24044,Vanegas,0.02571,Medium,69.96,17.01,52.95,22.66,30.63,18.84
24,San Luis PotosÌ_,24045,Venado,0.00491,Medium,65.19,15.91,49.28,28.45,32.93,28.28
24,San Luis PotosÌ_,24046,Villa de Arriaga,0.29387,Medium,72.37,23.41,48.97,26.14,35.57,35.95
24,San Luis PotosÌ_,24047,Villa de Guadalupe,0.05157,Medium,78.53,22.03,56.5,18.54,43.25,7.13
24,San Luis PotosÌ_,24048,Villa de la Paz,-1.11318,Very Low,45.89,5.68,40.21,22.44,23.88,10.82
24,San Luis PotosÌ_,24049,Villa de Ramos,0.04549,Medium,81.67,24.15,57.51,16.29,43.73,23.15
24,San Luis PotosÌ_,24050,Villa de Reyes,-0.06628,Low,60.67,14.61,46.06,27.13,30.23,21.66
24,San Luis PotosÌ_,24051,Villa Hidalgo,-0.41236,Low,64.34,16.51,47.83,24.73,30.47,21.54
24,San Luis PotosÌ_,24052,Villa JuÌÁrez,-0.13487,Low,74.29,23.57,50.72,23.16,41.44,15.2
24,San Luis PotosÌ_,24053,Axtla de Terrazas,0.39458,Medium,79.95,46.41,33.54,12.73,21.78,35.15
24,San Luis PotosÌ_,24054,Xilitla,0.69622,High,86.27,48.11,38.15,10.83,30.09,8.7
24,San Luis PotosÌ_,24055,Zaragoza,0.01199,Medium,60.45,17.01,43.44,29.4,33.09,21.14
24,San Luis PotosÌ_,24056,Villa de Arista,-0.02294,Medium,74.53,21.16,53.37,23.73,29.8,15.16
24,San Luis PotosÌ_,24057,Matlapa,1.04811,High,79.09,33.73,45.36,16.86,32.6,9.74
24,San Luis PotosÌ_,24058,El Naranjo,-0.78152,Very Low,56.92,10.22,46.7,23.56,29.02,19.26
25,Sinaloa,25001,Ahome,-1.4044,Very Low,33.79,3.95,29.84,33.9,16.08,20.89
25,Sinaloa,25002,Angostura,-1.32921,Very Low,48.13,5.59,42.54,34.32,23.68,7.41
25,Sinaloa,25003,Badiraguato,1.16969,High,67.26,25.34,41.92,29.6,35.71,11.09
25,Sinaloa,25004,Concordia,-0.67232,Low,51.99,10.91,41.08,37.02,23.99,15.2
25,Sinaloa,25005,CosalÌÁ,-0.12022,Low,66.41,21.87,44.55,27.54,34.35,11.41
25,Sinaloa,25006,CuliacÌÁn,-1.34087,Very Low,31.24,3.47,27.78,29.9,17.12,25.01
25,Sinaloa,25007,Choix,0.42556,Medium,68.18,29.2,38.97,28.13,35.95,16.98
25,Sinaloa,25008,Elota,-0.30307,Low,50.49,9.12,41.37,38.42,29.46,16.41
25,Sinaloa,25009,Escuinapa,-0.95243,Very Low,45.87,7.22,38.65,39.57,19.21,15.45
25,Sinaloa,25010,El Fuerte,-0.58844,Low,45.92,9.85,36.07,32.86,20.81,15.2
25,Sinaloa,25011,Guasave,-1.11164,Very Low,40.86,6.11,34.75,36.87,21.62,26.32
25,Sinaloa,25012,MazatlÌÁn,-1.48344,Very Low,28.02,2.74,25.28,32.17,15.87,22.35
25,Sinaloa,25013,Mocorito,-0.65503,Low,56.73,12,44.73,34.82,32.26,12.33
25,Sinaloa,25014,Rosario,-0.94809,Very Low,46.28,7.46,38.81,43.11,20.33,18.89
25,Sinaloa,25015,Salvador Alvarado,-1.52889,Very Low,36.01,3.4,32.6,34.57,17.44,21.2
25,Sinaloa,25016,San Ignacio,-0.34715,Low,55.09,10.88,44.21,37.46,27.57,12.78
25,Sinaloa,25017,Sinaloa,-0.18274,Low,56.05,15.57,40.48,37.86,29.68,16.86
25,Sinaloa,25018,Navolato,-0.75359,Very Low,34,3.84,30.16,38.25,22.48,13.78
26,Sonora,26001,Aconchi,-1.28793,Very Low,29.86,2.21,27.65,46.66,22.29,20.2
26,Sonora,26002,Agua Prieta,-1.33602,Very Low,36.22,4.17,32.05,32.38,14.29,34.05
26,Sonora,26003,Alamos,0.06119,Medium,64.26,20.25,44.01,28.3,25.87,13.94
26,Sonora,26004,Altar,-0.88013,Very Low,47.41,5.74,41.67,37.5,27.65,39.54
26,Sonora,26005,Arivechi,-1.02211,Very Low,30.38,4.14,26.24,48.93,28.84,26.35
26,Sonora,26006,Arizpe,-1.17188,Very Low,25.5,1.29,24.21,57.71,24.86,17.78
26,Sonora,26007,Atil,-1.52029,Very Low,23.3,0.74,22.56,52.67,16.57,23.65
26,Sonora,26008,BacadÌ©huachi,-1.2838,Very Low,38.46,5.86,32.6,49.78,30.19,23.77
26,Sonora,26009,Bacanora,-1.04129,Very Low,45.38,5.61,39.78,40.58,34.22,23.66
26,Sonora,26010,Bacerac,-0.75679,Very Low,43.02,7.77,35.26,45.35,23.69,30.87
26,Sonora,26011,Bacoachi,-1.35233,Very Low,30.44,1.52,28.92,55.63,24.02,24.3
26,Sonora,26012,BÌÁcum,-0.87332,Very Low,44.65,6.89,37.76,38.66,17.21,27.92
26,Sonora,26013,BanÌÁmichi,-1.46693,Very Low,32.51,1.77,30.73,41.81,18.53,14.19
26,Sonora,26014,BaviÌÁcora,-1.55447,Very Low,30.27,1.5,28.78,43.34,23.52,28.33
26,Sonora,26015,Bavispe,-1.11074,Very Low,37.24,1.99,35.25,56.91,26.44,38.66
26,Sonora,26016,BenjamÌ_n Hill,-1.48877,Very Low,35.91,5.09,30.83,25.42,19.54,14.63
26,Sonora,26017,Caborca,-1.14607,Very Low,31.72,3.68,28.04,36.23,17.93,25.3
26,Sonora,26018,Cajeme,-1.55378,Very Low,27.66,2.86,24.81,29.72,14.23,18.64
26,Sonora,26019,Cananea,-1.81032,Very Low,36.29,2.02,34.27,38.35,10.29,17.34
26,Sonora,26020,CarbÌ_,-1.14893,Very Low,51.23,9.58,41.65,33.68,29.53,31.54
26,Sonora,26021,La Colorada,-1.07877,Very Low,21.39,1.73,19.66,64.56,34.5,37.85
26,Sonora,26022,Cucurpe,-0.61227,Low,38.97,4.07,34.91,50.72,32.99,22.57
26,Sonora,26023,Cumpas,-1.72769,Very Low,25.86,1.19,24.67,36.98,16.63,12.76
26,Sonora,26024,Divisaderos,-1.48959,Very Low,35.76,3.02,32.73,41.96,18.29,18.71
26,Sonora,26025,Empalme,-1.39746,Very Low,36.42,5.39,31.03,30.84,13.26,18.34
26,Sonora,26026,Etchojoa,-0.4283,Low,57.78,16.28,41.5,29.75,16.58,25.88
26,Sonora,26027,Fronteras,-1.13405,Very Low,32.07,5.09,26.97,21.92,16.82,28.12
26,Sonora,26028,Granados,-1.64622,Very Low,27.16,1.04,26.13,48.5,20.44,17.68
26,Sonora,26029,Guaymas,-1.31439,Very Low,29.37,5.38,23.99,31.91,11.18,13.01
26,Sonora,26030,Hermosillo,-1.54637,Very Low,25.43,3.25,22.18,29.15,11.15,21.6
26,Sonora,26031,Huachinera,-1.02741,Very Low,31.51,4.2,27.32,60.59,27.33,25.99
26,Sonora,26032,HuÌÁsabas,-1.68843,Very Low,51.5,4,47.5,21.84,20.71,25.17
26,Sonora,26033,Huatabampo,-0.73615,Very Low,53.35,12.39,40.96,33.45,15.82,18.97
26,Sonora,26034,HuÌ©pac,-1.72528,Very Low,16.52,0.33,16.19,44.1,18.03,11.98
26,Sonora,26035,Imuris,-1.13548,Very Low,42.21,5.82,36.39,40.88,16.48,36.76
26,Sonora,26036,Magdalena,-1.48227,Very Low,33.57,3.16,30.41,34.22,15.44,23.47
26,Sonora,26037,MazatÌÁn,-1.43429,Very Low,20.37,0.99,19.38,56.45,24.23,36.7
26,Sonora,26038,Moctezuma,-1.75906,Very Low,26.38,1.87,24.51,32.34,16.79,6.34
26,Sonora,26039,Naco,-1.37565,Very Low,53.49,6.41,47.09,28.18,18.4,46.79
26,Sonora,26040,NÌÁcori Chico,-1.00917,Very Low,58.96,11.08,47.88,32.25,32.63,30.3
26,Sonora,26041,Nacozari de GarcÌ_a,-1.5685,Very Low,20.88,1.95,18.93,19.25,12.11,12.02
26,Sonora,26042,Navojoa,-1.07312,Very Low,42.45,8.03,34.42,30.98,13.44,17.45
26,Sonora,26043,Nogales,-1.34498,Very Low,30.53,4.53,26,30.94,11.39,22.48
26,Sonora,26044,Onavas,-0.9717,Very Low,28.57,3.03,25.54,52.2,43.85,39.23
26,Sonora,26045,Opodepe,-0.78624,Very Low,46.4,9.98,36.42,39.95,27.35,22.39
26,Sonora,26046,Oquitoa,-1.4772,Very Low,16.95,1.31,15.63,58.6,19.78,29.12
26,Sonora,26047,Pitiquito,-1.30301,Very Low,32.43,4.36,28.07,30.53,21.81,24.1
26,Sonora,26048,Puerto PeÌ±asco,-1.23826,Very Low,41.59,6.1,35.49,29.9,14.7,28.91
26,Sonora,26049,Quiriego,0.50472,Medium,47.52,16.07,31.45,46.56,37.25,57.67
26,Sonora,26050,RayÌ_n,-1.30401,Very Low,37.2,4,33.2,49.24,30.63,34.09
26,Sonora,26051,Rosario,-0.39755,Low,51.89,12.03,39.86,30.84,33.29,24.55
26,Sonora,26052,Sahuaripa,-1.07983,Very Low,45.7,7.27,38.43,33.99,25.88,41.08
26,Sonora,26053,San Felipe de JesÌ¼s,-1.62849,Very Low,25.19,1.26,23.93,37.23,12.42,9.94
26,Sonora,26054,San Javier,-0.871,Very Low,5.24,0.68,4.56,78.44,23.16,60.79
26,Sonora,26055,San Luis RÌ_o Colorado,-1.261,Very Low,36.94,4.67,32.27,36.9,16.19,39.94
26,Sonora,26056,San Miguel de Horcasitas,-0.04393,Medium,62.28,24.5,37.78,31.71,40.96,46.85
26,Sonora,26057,San Pedro de la Cueva,-1.27428,Very Low,29,3.09,25.92,57.16,29.18,37.12
26,Sonora,26058,Santa Ana,-1.46266,Very Low,34.97,2.17,32.8,35.59,14.22,23.52
26,Sonora,26059,Santa Cruz,-0.99883,Very Low,30.15,3.47,26.68,61.79,18.7,53.29
26,Sonora,26060,SÌÁric,-0.78584,Very Low,24.95,2.56,22.39,70.58,27.82,22.88
26,Sonora,26061,Soyopa,-0.89321,Very Low,20.01,0.98,19.03,60.75,34.25,35.99
26,Sonora,26062,Suaqui Grande,-1.15406,Very Low,29.48,2.18,27.3,57.76,29.91,40.88
26,Sonora,26063,Tepache,-1.52449,Very Low,37.23,4.07,33.16,49.48,27.75,7.65
26,Sonora,26064,Trincheras,-0.90511,Very Low,35.78,4.64,31.14,51.09,31.38,23.91
26,Sonora,26065,Tubutama,-0.89935,Very Low,26.04,1.66,24.37,67.61,28.24,19.01
26,Sonora,26066,Ures,-1.47515,Very Low,32.88,2.44,30.44,40.73,20.83,19.51
26,Sonora,26067,Villa Hidalgo,-1.48147,Very Low,15.92,0.78,15.14,51.49,23.57,19.65
26,Sonora,26068,Villa Pesqueira,-1.17072,Very Low,35.36,1.88,33.48,49.25,23.68,24.86
26,Sonora,26069,YÌ©cora,-0.02181,Medium,70.19,29.28,40.91,23.55,32.66,53.05
26,Sonora,26070,General Plutarco ElÌ_as Cal,-1.05474,Very Low,48.97,8.96,40.01,36.11,23.05,49.7
26,Sonora,26071,Benito JuÌÁrez,-0.84214,Very Low,51.7,12.86,38.83,34.19,18.7,22.52
26,Sonora,26072,San Ignacio RÌ_o Muerto,-0.64196,Low,54.47,13.96,40.51,36.03,17.97,23.61
27,Tabasco,27001,BalancÌÁn,-0.65953,Low,74.24,17.47,56.76,24.96,30.65,5.6
27,Tabasco,27002,CÌÁrdenas,-0.73539,Very Low,65.2,20.96,44.24,20.02,23.2,21.11
